,title,Year,genre,homepage,popularity
3539,Harvard Man,2001,Drama,,5.336243
3540,Le Havre,2011,"Drama,Comedy",http://janusfilms.com/lehavre/,10.787322
3541,Irreversible,2002,"Drama,Thriller,Crime,Mystery",,32.476098
3542,R100,2013,"Comedy,Drama",http://www.r-100.com/,3.21392
3543,Rang De Basanti,2006,Drama,,5.206967
3544,Animals,2014,Drama,,1.5846
3545,Salvation Boulevard,2011,"Comedy,Thriller,Action,Drama",http://www.ifcfilms.com/uncategorized/salvation-boulevard,3.653305
3546,The Ten,2007,Comedy,,3.865122
3547,A Room for Romeo Brass,1999,"Drama,Comedy,Foreign",,1.391958
3548,Headhunters,2011,"Thriller,Crime",,20.821846
3549,Grabbers,2012,"Sci-Fi,Comedy,Thriller,Horror",http://grabbers.ie/,9.451228
3550,Saint Ralph,2004,"Comedy,Drama",,1.688495
3551,Miss Julie,2014,Drama,,5.033065
3552,Somewhere in Time,1980,"Sci-Fi,Drama,Fantasy,Romance",,5.934016
3553,Dum Maaro Dum,2011,"Drama,Action,Crime,Foreign",http://www.dummaarodum.com/,0.075817
3554,Insidious: Chapter 2,2013,"Horror,Thriller",http://www.insidiousch2.com/,48.375848
3555,Saw II,2005,Horror,,42.187986
3556,10 Cloverfield Lane,2016,"Thriller,Sci-Fi,Drama",http://www.10cloverfieldlane.com/,53.698683
3557,Jackass: The Movie,2002,"Documentary,Comedy",,14.752587
3558,Lights Out,2016,"Horror,Thriller",http://www.lightsoutmovie.com/,48.170508
3559,Paranormal Activity 3,2011,Horror,http://www.paranormalmovie.com/,29.15813
3560,Ouija,2014,Horror,,56.30466
3561,A Nightmare on Elm Street 3: Dream Warriors,1987,"Horror,Thriller",,17.304055
3562,Instructions Not Included,2013,"Comedy,Drama",,9.59729
3563,Paranormal Activity 4,2012,Horror,,20.326337
3564,The Robe,2053,Drama,,4.028875
3565,The Return of the Pink Panther,1975,Comedy,,6.470766
3566,Freddy's Dead: The Final Nightmare,1991,"Horror,Thriller,Comedy",,16.856231
3567,Monster,2003,"Crime,Drama",,19.683187
3568,"20,000 Leagues Under the Sea",2054,"Adventure,Drama,Sci-Fi",,9.358197
3569,Paranormal Activity: The Marked Ones,2014,"Horror,Thriller",,19.984477
3570,The Elephant Man,1980,"Drama,History",,30.271066
3571,Dallas Buyers Club,2013,"Drama,History",,59.454473
3572,The Lazarus Effect,2015,"Thriller,Horror",https://www.facebook.com/thelazaruseffect,20.304235
3573,Memento,2000,"Mystery,Thriller",http://www.otnemem.com/,60.715151
3574,Oculus,2013,Horror,,35.871248
3575,Clerks II,2006,Comedy,,18.077963
3576,Billy Elliot,2000,"Drama,Comedy,Music",,20.428237
3577,The Way Way Back,2013,"Comedy,Drama",,32.14444
3578,House Party 2,1991,Comedy,,3.673566
3579,The Man from Snowy River,1982,"Family,Drama,Action,Western,Romance",,3.656491
3580,Doug's 1st Movie,1999,"Animation,Family,Comedy",,1.88484
3581,The Apostle,1997,Drama,,4.227807
3582,Mommie Dearest,1981,Drama,,3.102862
3583,Our Idiot Brother,2011,"Comedy,Drama",http://www.ouridiotbrother.com/,15.688439
3584,Race,2016,"Action,Drama",,22.9951
3585,The Players Club,1998,Drama,,5.769822
3586,"As Above, So Below",2014,"Horror,Thriller",http://www.asabovesobelowmovie.com/,26.510558
3587,Addicted,2014,"Drama,Thriller",,7.544515
3588,Eve's Bayou,1997,Drama,,1.126941
3589,Still Alice,2014,Drama,,35.307577
3590,The Egyptian,2054,"History,Drama",,4.079111
3591,Nighthawks,1981,"Action,Crime,Thriller",,7.058868
3592,Friday the 13th Part VIII: Jason Takes Manhattan,1989,"Horror,Thriller",,12.904615
3593,My Big Fat Greek Wedding,2002,"Comedy,Drama,Romance",,18.115566
3594,Spring Breakers,2013,"Drama,Crime",http://www.springbreakersmovie.com/,62.554173
3595,Halloween: The Curse of Michael Myers,1995,"Horror,Thriller",,9.483717
3596,Y Tu MamÃƒÂ¡ TambiÃƒÂ©n,2001,"Drama,Romance",,16.890285
3597,Shaun of the Dead,2004,"Horror,Comedy",,49.12486
3598,The Haunting of Molly Hartley,2008,"Drama,Horror",http://www.mylifetime.com/movies/the-haunting-of-molly-hartley,8.309894
3599,Lone Star,1996,"Drama,Mystery,Romance",,5.960149
3600,Halloween 4: The Return of Michael Myers,1988,"Horror,Thriller",,9.302349
3601,April Fool's Day,1986,"Horror,Mystery",,8.190888
3602,Diner,1982,"Comedy,Drama",,5.87193
3603,Lone Wolf McQuade,1983,"Action,Crime,Drama,Romance,Thriller,Western",,8.452666
3604,Apollo 18,2011,"Horror,Thriller,Sci-Fi",http://apollo18movie.net/,17.028252
3605,Sunshine Cleaning,2008,"Comedy,Drama",http://www.sunshinecleaning-themovie.com,19.336367
3606,No Escape,2015,"Action,Thriller",,38.006982
3607,The Beastmaster,1982,"Action,Fantasy",,6.377523
3608,Solomon and Sheba,2059,"Drama,History,Romance,War",,0.835617
3609,Fifty Shades of Black,2016,"Romance,Comedy",http://50shadesofblackmovie.com/,14.947588
3610,Not Easily Broken,2009,"Drama,Romance",http://www.sonypictures.com/movies/noteasilybroken/site/,5.1299
3611,A Farewell to Arms,2032,"Drama,Romance,War",,1.199451
3612,The Perfect Match,2016,"Comedy,Romance",,3.810827
3613,Digimon: The Movie,2000,"Fantasy,Animation,Sci-Fi,Family",,3.7387
3614,Saved!,2004,"Comedy,Drama",http://www.savedmovie.com/,9.85123
3615,The Barbarian Invasions,2003,"Comedy,Crime,Drama",,3.03091
3616,Robin and Marian,1976,"Action,Adventure,Drama,Romance",,3.199904
3617,The Forsaken,2001,"Action,Adventure,Horror,Thriller",,2.739307
3618,Force 10 from Navarone,1978,"Action,Adventure,War,Thriller",,5.348446
3619,UHF,1989,Comedy,,4.070044
3620,Grandma's Boy,2006,Comedy,,9.974681
3621,Slums of Beverly Hills,1998,"Comedy,Drama",,6.308298
3622,Once Upon a Time in the West,1968,Western,,49.333137
3623,Made,2001,"Action,Comedy,Thriller",,4.149628
3624,Moon,2009,"Sci-Fi,Drama",http://www.sonyclassics.com/moon/,46.114184
3625,Keeping Up with the Steins,2006,Comedy,,3.562563
3626,Sea Rex 3D: Journey to a Prehistoric World,2010,Documentary,,4.498368
3627,The Sweet Hereafter,1997,Drama,,7.673124
3628,Of Gods and Men,2010,"Drama,History",http://www.sonyclassics.com/ofgodsandmen/,4.992475
3629,Bottle Shock,2008,"Comedy,Drama",http://www.bottleshockthemovie.com/,6.174435
3630,Jekyll and Hyde ... Together Again,1982,"Comedy,Horror,Sci-Fi",,0.805312
3631,Heavenly Creatures,1994,"Drama,Fantasy",http://www.miramax.com/movie/heavenly-creatures,8.753409
3632,90 Minutes in Heaven,2015,Drama,,3.943706
3633,Everything Must Go,2010,"Comedy,Drama,Romance",http://www.everythingmustgo-themovie.com,9.169411
3634,Zero Effect,1998,"Comedy,Crime,Mystery,Thriller",,2.732031
3635,The Machinist,2004,"Thriller,Drama",,35.252056
3636,Light Sleeper,1992,"Drama,Crime",,6.063868
3637,Kill the Messenger,2014,"Thriller,Crime,Drama,Mystery",,21.343093
3638,Rabbit Hole,2010,Drama,http://www.rabbitholefilm.com/,10.095184
3639,Party Monster,2003,"Comedy,Drama,Crime",,4.129165
3640,Green Room,2016,"Horror,Crime,Thriller",http://greenroom-movie.com/,30.001024
3641,The Oh in Ohio,2006,"Comedy,Drama,Romance",,6.759235
3642,Atlas Shrugged Part III: Who is John Galt?,2014,"Drama,Sci-Fi,Mystery",http://www.atlasshruggedmovie.com/,1.731035
3643,Bottle Rocket,1996,"Comedy,Crime,Drama",,11.700578
3644,Albino Alligator,1996,"Crime,Drama,Thriller",,2.388683
3645,"Gandhi, My Father",2007,"Drama,Foreign,History",http://gandhimyfather.erosentertainment.com/,0.080704
3646,Standard Operating Procedure,2008,Documentary,http://www.sonyclassics.com/standardoperatingprocedure/,0.888986
3647,Out of the Blue,1980,Drama,,0.679351
3648,Tucker and Dale vs Evil,2010,"Comedy,Horror",,19.940245
3649,"Lovely, Still",2008,"Drama,Romance",,1.286991
3650,Tycoon,2047,"Action,Drama,Romance",,0.042442
3651,Desert Blue,1999,"Comedy,Drama",,1.116206
3652,Decoys,2004,"Horror,Sci-Fi,Thriller",,3.05434
3653,The Visit,2015,"Horror,Thriller",http://www.stayinyourroom.com/,38.94708
3654,Redacted,2007,"Drama,War",,3.792015
3655,Fascination,2004,"Romance,Thriller",,0.219799
3656,Area 51,2015,"Horror,Thriller,Sci-Fi",,7.794
3657,Sleep Tight,2011,Thriller,http://www.mientrasduermeslapelicula.com/,9.136965
3658,The Cottage,2008,"Horror,Comedy,Crime,Thriller",,8.39685
3659,Dead Like Me: Life After Death,2009,"Drama,Fantasy,Comedy",,7.864905
3660,Farce of the Penguins,2006,"Comedy,Documentary",,1.963219
3661,Flying By,2009,Drama,,1.546169
3662,Rudderless,2014,"Music,Drama,Comedy",,10.619574
3663,Henry & Me,2014,"Family,Animation",,0.999655
3664,Christmas Eve,2015,"Romance,Comedy",http://www.thestuckmovie.com/#menu,1.985243
3665,We Have Your Husband,2011,"Short Movie,Crime,Drama,Thriller",,0.102003
3666,Dying of the Light,2014,"Thriller,Drama",,10.48009
3667,Born Of War,2013,"Action,Thriller,War",,1.136568
3668,Capricorn One,1977,"Drama,Action,Thriller,Sci-Fi",,11.095219
3669,Should've Been Romeo,2012,"Comedy,Drama",http://www.romeothemovie.com/,0.40703
3670,Running Forever,2015,Family,,0.028756
3671,Yoga Hosers,2016,"Comedy,Fantasy,Horror,Thriller",http://www.yogahosers.com/,8.618793
3672,Navy Seals vs. Zombies,2015,"Horror,Action",,2.394613
3673,I Served the King of England,2006,"Comedy,Drama",http://www.anglickykral.cz/,2.387463
3674,Soul Kitchen,2009,"Drama,Comedy",http://www.soul-kitchen-film.com/?l=en,5.461487
3675,Sling Blade,1996,Drama,,14.805264
3676,The Awakening,2011,"Horror,Thriller",,25.30216
3677,Hostel,2005,Horror,http://www.hostelfilm.com/,38.83192
3678,A Cock and Bull Story,2005,"Comedy,Drama",http://www.tristramshandymovie.com/,3.500741
3679,Take Shelter,2011,"Thriller,Drama",http://www.sonyclassics.com/takeshelter/,19.807295
3680,Lady in White,1988,"Horror,Thriller",,1.435742
3681,Driving Lessons,2006,"Drama,Comedy",,7.667888
3682,Let's Kill Ward's Wife,2014,Comedy,,8.496364
3683,The Texas Chainsaw Massacre 2,1986,Horror,,9.617777
3684,Pat Garrett & Billy the Kid,1973,Western,,4.495256
3685,Only God Forgives,2013,"Drama,Thriller,Crime",,35.754865
3686,Camping Sauvage,2005,"Drama,Romance",,0.20323
3687,Without Men,2011,"Comedy,Romance",,0.28076
3688,Dear Frankie,2004,"Drama,Family",,3.11319
3689,All Hat,2007,"Action,Comedy,Drama,Western",http://allhatthemovie.com/,0.137535
3690,The Names of Love,2010,"Drama,Comedy,Romance",http://www.namesoflovemovie.com/,6.368933
3691,Treading Water,2013,"Drama,Comedy",,0.217538
3692,Savage Grace,2007,Drama,,3.531877
3693,Out of the Blue,2006,Drama,,0.706355
3694,Police Academy,1984,"Comedy,Crime",,15.002502
3695,The Blue Lagoon,1980,"Romance,Adventure,Drama",,22.585384
3696,Four Weddings and a Funeral,1994,"Comedy,Drama,Romance",http://workingtitlefilms.com/film.php?filmID=59,29.834065
3697,Fast Times at Ridgemont High,1982,Comedy,,20.403344
3698,Moby Dick,2056,"Adventure,Drama",,5.224593
3699,25th Hour,2002,"Crime,Drama",,30.196039
3700,Bound,1996,"Crime,Drama,Romance,Thriller",,15.359952
3701,Requiem for a Dream,2000,"Crime,Drama",http://www.requiemforadream.com/,11.573034
3702,State Fair,2045,"Music,Romance",,1.847822
3703,Tango,1998,"Drama,Foreign,Romance",,0.425551
3704,Salvador,1986,Drama,,3.819796
3705,Moms' Night Out,2014,Comedy,http://www.momsnightoutmovie.com/,10.274542
3706,Donnie Darko,2001,"Fantasy,Drama,Mystery",,61.210016
3707,Saving Private Perez,2011,"Action,Comedy,Foreign",http://www.privateperez.com/,0.177356
3708,Character,1997,"Drama,Foreign,History",,0.011697
3709,Spun,2002,"Comedy,Crime,Drama",,6.249262
3710,Life During Wartime,2009,"Comedy,Drama",http://www.ifcfilms.com/films/life-during-wartime-2,3.108881
3711,Sympathy for Lady Vengeance,2005,"Drama,Thriller",http://www.lady-vengeance.de/,17.074843
3712,Mozart's Sister,2010,Drama,,0.774442
3713,Mean Machine,2001,"Comedy,Drama",,8.816995
3714,Exiled,2006,"Action,Crime,Thriller",,8.48639
3715,Blackthorn,2011,"Adventure,Action,Western",http://www.blackthornmovie.com/,5.223096
3716,Lilya 4-ever,2002,"Crime,Drama",,7.759215
3717,After.Life,2010,"Drama,Horror,Mystery,Thriller",http://www.afterlifethefilm.com/,14.570359
3718,Fugly,2014,"Comedy,Drama,Thriller",,0.371337
3719,One Flew Over the Cuckoo's Nest,1975,Drama,,127.525581
3720,R.L. Stine's Monsterville: The Cabinet of Souls,2015,"Comedy,Horror",,3.898737
3721,Silent Movie,1976,Comedy,,7.315935
3722,Airlift,2016,"Thriller,Action,Drama,History",,2.551559
3723,Anne of Green Gables,1985,"Drama,Family",http://www.anneofgreengables.com/,8.772574
3724,Falcon Rising,2014,"Adventure,Action",,6.988357
3725,The Sweeney,2012,"Action,Drama,Crime",,6.938854
3726,Sexy Beast,2000,"Crime,Drama,Thriller",,11.21273
3727,Easy Money,2010,"Drama,Thriller,Crime",http://www.filmensnabbacash.se/,7.217328
3728,Whale Rider,2003,"Drama,Family",http://www.whaleriderthemovie.com/,12.439495
3729,Paa,2009,"Drama,Family,Foreign",http://www.paathefilm.com/,2.126139
3730,Cargo,2009,"Thriller,Mystery,Sci-Fi",http://www.cargoderfilm.ch http://cargothemovie.com,10.142218
3731,High School Musical,2006,"Comedy,Drama,Family,Music,Short Movie",http://tv.disney.go.com/disneychannel/originalmovies/highschoolmusical/index.html,16.536374
3732,Love and Death on Long Island,1997,"Drama,Romance,Foreign",,0.933891
3733,Night Watch,2004,"Fantasy,Action,Thriller",,12.540624
3734,The Crying Game,1992,"Romance,Crime,Drama,Thriller",http://www.miramax.com/movie/the-crying-game/,8.839651
3735,Porky's,1981,Comedy,,12.891276
3736,Survival of the Dead,2010,"Horror,Sci-Fi",http://magnetreleasing.com/survivalofthedead/,10.789912
3737,Night of the Living Dead,1968,Horror,,25.666029
3738,Lost in Translation,2003,Drama,,45.66662
3739,Annie Hall,1977,"Comedy,Drama,Romance",,35.892034
3740,The Greatest Show on Earth,2052,"Action,Drama,Romance",,8.988455
3741,Monster's Ball,2001,"Drama,Romance",,14.042041
3742,Maggie,2015,Horror,http://www.maggiethefilm.com/,40.016306
3743,Leaving Las Vegas,1995,"Drama,Romance",http://www.mgm.com/title_title.do?title_star=LEAVINGL,22.030517
3744,Hansel and Gretel Get Baked,2013,"Horror,Comedy",https://www.facebook.com/HanselGretelGetBaked,2.503612
3745,The Front Page,1974,"Romance,Drama,Comedy",,4.117968
3746,The Boy Next Door,2015,Thriller,http://www.theboynextdoorfilm.com/,24.161735
3747,Trapeze,2056,Drama,,1.379354
3748,The Kids Are All Right,2010,"Comedy,Drama",http://filminfocus.com/focusfeatures/film/the_kids_are_all_right/,15.338211
3749,They Live,1988,"Action,Horror,Sci-Fi,Thriller",http://www.theofficialjohncarpenter.com/they-live/,29.852608
3750,The Great Escape,2063,"Adventure,Drama,History,Thriller,War",,35.061467
3751,What the #$*! Do We (K)now!?,2004,Documentary,,7.288352
3752,The Last Exorcism Part II,2013,"Horror,Thriller",,10.605752
3753,Boyhood,2014,Drama,,43.40352
3754,Scoop,2006,"Comedy,Mystery",http://www.scoopmovie.net/,17.229537
3755,The Wash,2001,"Action,Comedy",,2.453459
3756,3 Strikes,2000,"Action,Comedy,Romance",,1.433692
3757,The Cooler,2003,"Drama,Romance",,9.976428
3758,The Misfits,2061,"Drama,Action,Romance",,2.930058
3759,The Night Listener,2006,"Drama,Thriller",,7.173059
3760,The Jerky Boys,1995,"Comedy,Crime",,1.735462
3761,The Orphanage,2007,"Horror,Drama,Thriller",,29.071955
3762,A Haunted House 2,2014,"Comedy,Horror",,18.428909
3763,The Rules of Attraction,2002,"Comedy,Drama,Romance",,11.387335
3764,Topaz,1969,"Action,Drama,Mystery,Thriller",,5.975604
3765,Let's Go to Prison,2006,"Comedy,Crime",,4.59841
3766,Four Rooms,1995,"Crime,Comedy",,22.87623
3767,Secretary,2002,"Comedy,Drama,Romance",,19.107285
3768,The Real Cancun,2003,Documentary,,0.456485
3769,Talk Radio,1988,Drama,,4.541908
3770,Waiting for Guffman,1996,"Music,Comedy",,4.348416
3771,Love Stinks,1999,"Comedy,Romance",,3.347885
3772,You Kill Me,2007,"Comedy,Crime,Thriller,Romance",http://www.youkillmethefilm.com/,6.091951
3773,Thumbsucker,2005,"Comedy,Drama",,4.757625
3774,Red State,2011,"Horror,Action,Thriller",,12.062371
3775,Mirrormask,2005,Fantasy,,7.758188
3776,Samsara,2011,"Drama,Documentary",http://barakasamsara.com/,12.781973
3777,The Barbarians,1987,"Fantasy,Adventure",,1.631993
3778,The Art of Getting By,2011,"Drama,Romance",http://www.foxsearchlight.com/theartofgettingby/,12.690224
3779,Zipper,2015,"Thriller,Drama",,8.516229
3780,Poolhall Junkies,2002,"Comedy,Drama,Thriller",,5.90259
3781,The Loss of Sexual Innocence,1999,Drama,,2.866934
3782,Holy Motors,2012,"Drama,Fantasy",,9.140936
3783,Joe,2014,Drama,,22.987897
3784,Shooting Fish,1997,"Crime,Comedy,Romance",http://www.foxsearchlight.com/shootfish/,1.204941
3785,Prison,1988,"Crime,Drama,Horror,Thriller",,7.605291
3786,Psycho Beach Party,2000,Comedy,,2.855963
3787,The Big Tease,1999,"Comedy,Foreign",http://thebigtease.warnerbros.com/index.html,0.502396
3788,"Guten Tag, RamÃƒÂ_n",2013,Drama,,1.771584
3789,Trust,2010,"Crime,Drama,Thriller",http://www.trustmovie2011.com/,21.230737
3790,An Everlasting Piece,2000,"Comedy,Crime",,0.068246
3791,Among Giants,1998,"Comedy,Romance",,0.541652
3792,Adore,2013,Drama,,18.790221
3793,The Velocity of Gary,1999,"Drama,Romance",,0.409089
3794,Mondays in the Sun,2002,Drama,,3.663108
3795,Stake Land,2010,"Drama,Horror,Action,Thriller,Sci-Fi",http://www.stakelandthefilm.com/,12.496261
3796,The Last Time I Committed Suicide,1997,Drama,,0.596889
3797,Futuro Beach,2014,Drama,,2.611364
3798,Another Happy Day,2011,"Comedy,Drama",,3.238466
3799,A Lonely Place to Die,2011,"Adventure,Action,Thriller,Crime",,8.30723
3800,Nothing,2003,"Comedy,Fantasy,Sci-Fi",,3.408955
3801,The Geographer Drank His Globe Away,2013,Drama,,1.876621
3802,1776,1972,"Drama,Comedy,History,Music",,1.807571
3803,Inescapable,2012,"Thriller,Romance",,6.783053
3804,Hell's Angels,2030,"Action,Drama,History",,8.484123
3805,Purple Violets,2007,"Comedy,Drama,Romance",,0.936232
3806,The Veil,2016,Horror,http://www.blumhouse.com/tag/the-veil/,12.822534
3807,The Loved Ones,2009,Horror,http://www.thelovedonesmovie.com/,4.989985
3808,The Helpers,2012,Horror,http://thehelpers-movie.com/,1.390659
3809,How to Fall in Love,2012,"Comedy,Romance,Short Movie",,1.923514
3810,The Perfect Wave,2014,"Romance,Adventure,Drama",http://www.theperfectwave.co.za/,4.118612
3811,A Man for All Seasons,2066,"Drama,History",,9.541688
3812,Network,1976,Drama,,17.234745
3813,Gone with the Wind,2039,"Drama,Romance,War",,48.98255
3814,Desert Dancer,2014,Drama,,1.972668
3815,Major Dundee,2065,"War,Western",,3.490215
3816,Annie Get Your Gun,2050,"Action,Comedy,Music,Romance,Western",,1.726175
3817,Four Lions,2010,"Comedy,Crime,Drama",http://www.four-lions.co.uk/,20.544999
3818,The House of Sand,2005,Drama,,0.389471
3819,Defendor,2009,"Drama,Action,Comedy,Crime",,8.45342
3820,The Pirate,2048,"Music,Romance",,0.90522
3821,The Good Heart,2009,"Drama,Comedy,Romance",http://www.thegoodheartfilm.com/,2.201678
3822,The History Boys,2006,"Comedy,Drama",http://www.foxsearchlight.com/site/thehistoryboys/,3.771652
3823,Midnight Cowboy,1969,Drama,,21.119209
3824,The Full Monty,1997,Comedy,,17.002623
3825,Airplane!,1980,Comedy,,46.116885
3826,Chain of Command,2015,"Thriller,Adventure,Action",,1.398981
3827,Friday,1995,Comedy,http://www.newline.com/properties/friday.html,25.5748
3828,Menace II Society,1993,"Drama,Action,Crime",,3.418871
3829,Creepshow 2,1987,Horror,,10.729884
3830,The Ballad of Cable Hogue,1970,"Action,Comedy,Western",,2.676535
3831,In Cold Blood,1967,"Crime,Drama",,7.821438
3832,The Nun's Story,2059,Drama,,3.281509
3833,Harper,2066,"Action,Drama,Thriller,Crime,Mystery",,2.938973
3834,Frenzy,1972,"Crime,Drama,Mystery,Thriller",,10.219942
3835,The Witch,2016,"Mystery,Horror",http://a24films.com/films/witch/,50.319662
3836,I Got the Hook Up,1998,"Action,Comedy",,0.593068
3837,She's the One,1996,"Comedy,Romance",,8.406025
3838,Gods and Monsters,1998,Drama,http://www.godsandmonsters.net/,5.588652
3839,The Secret in Their Eyes,2009,"Crime,Drama,Mystery,Romance",http://www.elsecretodesusojos.com,25.894065
3840,Train,2008,"Horror,Thriller",,3.280081
3841,Evil Dead II,1987,"Horror,Comedy,Fantasy",,35.674774
3842,Pootie Tang,2001,"Action,Comedy",,3.115754
3843,Sharknado,2013,"Short Movie,Horror",http://www.theasylum.cc/product.php?id=230,20.466433
3844,The Other Conquest,1999,"Drama,Foreign",,0.015597
3845,Troll Hunter,2010,"Fantasy,Horror",http://trolljegeren.no/,12.982319
3846,Ira & Abby,2006,"Comedy,Romance",,0.595136
3847,Winter Passing,2006,"Comedy,Drama",,3.643608
3848,D.E.B.S.,2004,Action,,6.396936
3849,The Masked Saint,2016,"Crime,Action",http://freestylereleasing.com/the-masked-saint/,0.909067
3850,The Betrayed,2008,"Crime,Drama,Mystery,Thriller",,1.348114
3851,Taxman,1999,"Action,Crime,Comedy,Thriller",,0.964802
3852,The Secret,2016,Drama,,0.042346
3853,2:13,2009,"Horror,Thriller,Mystery",,1.271621
3854,"Batman: The Dark Knight Returns, Part 2",2013,"Action,Animation",,25.891466
3855,Time to Choose,2015,Documentary,http://www.timetochoose.com,1.618138
3856,In the Name of the King III,2013,"Action,Adventure,Drama,Fantasy",,4.304341
3857,Wicked Blood,2014,"Action,Drama,Thriller",,3.158056
3858,Stranded,2015,Drama,,3.230779
3859,Lords of London,2014,"Crime,Mystery,Thriller",,1.913302
3860,High Anxiety,1977,"Comedy,Music",,5.690619
3861,March of the Penguins,2005,"Documentary,Family",http://empereur.luc-jacquet.com/index_flash.htm,17.537154
3862,Margin Call,2011,"Thriller,Drama",http://www.margincallmovie.com/,26.259389
3863,August,2011,Drama,http://erapfilms.com/august/,1.419431
3864,Choke,2008,"Comedy,Drama",,11.637458
3865,Whiplash,2014,Drama,http://sonyclassics.com/whiplash/,192.528841
3866,City of God,2002,"Drama,Crime",http://cidadededeus.globo.com/,44.356711
3867,Human Traffic,1999,"Comedy,Drama",,4.859873
3868,To Write Love on Her Arms,2015,"Drama,Music",http://www.reneethemovie.com/,6.723057
3869,The Dead Girl,2006,"Mystery,Drama,Crime,Thriller",,3.069605
3870,The Hunt,2012,Drama,,21.826888
3871,A Christmas Story,1983,"Comedy,Family",,15.128316
3872,Bella,2006,"Drama,Romance",,1.814802
3873,Class of 1984,1982,"Action,Drama,Horror,Crime,Thriller",,5.643023
3874,The Opposite Sex,2014,Comedy,,2.964785
3875,Dreaming of Joseph Lees,1999,"Romance,Drama",,0.11615
3876,The Class,2008,Drama,,13.437038
3877,Rosemary's Baby,1968,"Horror,Drama,Mystery",,26.180367
3878,The Man Who Shot Liberty Valance,2062,Western,,11.735287
3879,Adam,2009,"Drama,Romance",http://www.foxsearchlight.com/adam/,8.308442
3880,Maria Full of Grace,2004,"Drama,Thriller,Crime",http://www.mariallenaeresdegracia.com/index.html,3.027892
3881,Beginners,2010,"Drama,Romance,Comedy",http://focusfeatures.com/beginners,11.933449
3882,Feast,2005,"Action,Comedy,Horror",http://www.feast-movie.com/,8.825113
3883,Animal House,1978,Comedy,http://www.animalhouse.com/,17.332585
3884,Goldfinger,2064,"Adventure,Action,Thriller",http://www.mgm.com/view/movie/760/Goldfinger/,47.812466
3885,Antiviral,2012,"Sci-Fi,Horror",http://www.lucasclinic.com/,11.753553
3886,It's a Wonderful Life,2046,"Drama,Family,Fantasy",,42.868495
3887,Trainspotting,1996,"Drama,Crime",http://www.miramax.com/movie/trainspotting/,63.513324
3888,The Original Kings of Comedy,2000,Comedy,,1.918959
3889,Paranormal Activity 2,2010,"Horror,Thriller",http://www.paranormalmovie.com/trailer/,22.789649
3890,Waking Ned,1998,"Comedy,Romance",,5.735912
3891,Bowling for Columbine,2002,Documentary,http://www.bowlingforcolumbine.com/index.php,11.414843
3892,Coming Home,2014,Drama,,6.017273
3893,A Nightmare on Elm Street Part 2: Freddy's Revenge,1985,Horror,,21.607228
3894,A Room with a View,1985,"Drama,Romance",,7.961559
3895,The Purge,2013,"Sci-Fi,Horror,Thriller",,54.403033
3896,Sinister,2012,"Horror,Thriller,Mystery",,41.045084
3897,Martin Lawrence Live: Runteldat,2002,Comedy,,0.295226
3898,Cat on a Hot Tin Roof,2058,"Drama,Romance",,16.553594
3899,Beneath the Planet of the Apes,1970,"Adventure,Sci-Fi,Mystery",,24.393296
3900,Air Bud,1997,"Comedy,Family,Drama",,11.241802
3901,PokÃƒÂ©mon: Spell of the Unknown,2000,"Adventure,Fantasy,Animation,Action,Family",http://movies.warnerbros.com/pk3/,9.18885
3902,Friday the 13th Part VI: Jason Lives,1986,"Horror,Mystery,Thriller",,11.158167
3903,The Bridge on the River Kwai,2057,"Drama,History,War",,23.109959
3904,Spaced Invaders,1990,"Comedy,Family,Sci-Fi",,1.586598
3905,Family Plot,1976,"Comedy,Crime,Thriller",,3.832858
3906,The Apartment,2060,"Comedy,Drama,Romance",,22.889294
3907,Jason Goes to Hell: The Final Friday,1993,"Fantasy,Horror,Thriller",,10.341982
3908,Torn Curtain,2066,"Mystery,Thriller",,7.924982
3909,Dave Chappelle's Block Party,2005,"Comedy,Documentary,Music",http://www.chappellesblockparty.com/home.html,1.697846
3910,Slow West,2015,"Romance,Thriller,Western",,14.936661
3911,Krush Groove,1985,"Drama,Music,Romance",,0.720091
3912,Next Day Air,2009,"Action,Comedy,Crime",http://nextdayair-movie.com/,2.747402
3913,Elmer Gantry,2060,Drama,,6.734965
3914,Judgment at Nuremberg,2061,"Drama,History",,13.338539
3915,Trippin',1999,"Comedy,Romance",,0.185373
3916,Red River,2048,Western,,5.344815
3917,Phat Girlz,2006,"Comedy,Romance",,0.982624
3918,Before Midnight,2013,"Romance,Drama",,23.299907
3919,Teen Wolf Too,1987,"Comedy,Fantasy,Family",,4.103764
3920,Phantasm II,1988,"Action,Horror,Sci-Fi,Thriller",http://phantasm.com,5.003615
3921,Woman Thou Art Loosed,2004,Drama,,0.019984
3922,Real Women Have Curves,2002,"Comedy,Drama",,1.026243
3923,Water,2005,"Drama,Foreign,Romance",,2.787375
3924,East Is East,1999,Comedy,,3.667372
3925,Whipped,2000,"Comedy,Romance",,2.144354
3926,Kama Sutra - A Tale of Love,1996,"Drama,History,Romance",,3.937939
3927,Please Give,2010,"Comedy,Drama",http://www.sonyclassics.com/pleasegive/,5.325156
3928,Willy Wonka & the Chocolate Factory,1971,"Family,Fantasy",,23.981601
3929,Warlock: The Armageddon,1993,"Fantasy,Horror,Sci-Fi",,3.107149
3930,8 Heads in a Duffel Bag,1997,"Comedy,Crime",,5.016607
3931,Days of Heaven,1978,"Drama,Romance",,13.857194
