,record_id,title,year,popularity,homepage,type,action,comedy,fantasy,horror,non-fiction,romance
1717,1717,Crank: High Voltage,2009,5.9,http://www.crank2.com/,M,1,0,0,1,0,0
1718,1718,Bullets Over Broadway,1994,7,https://www.google.com/,M,1,1,0,0,0,0
1719,1719,One Night with the King,2006,6.1,http://8x.com/onenight/main.html,M,0,0,1,0,0,0
1720,1720,The Quiet American,2002,6.4,https://www.google.com/,M,1,0,1,0,0,1
1721,1721,The Weather Man,2005,6,https://www.google.com/,M,0,1,1,0,0,0
1722,1722,Undisputed,2002,6.1,https://www.google.com/,M,1,0,1,0,0,0
1723,1723,Ghost Town,2008,6.4,https://www.google.com/,M,0,1,1,0,0,1
1724,1724,12 Rounds,2009,5.7,http://www.12rounds-movie.com/,M,1,0,1,0,0,0
1725,1725,3 Ninjas Kick Back,1994,4.5,https://www.google.com/,M,1,1,0,0,0,0
1726,1726,Be Kind Rewind,2008,6.2,https://www.google.com/,M,0,1,1,0,0,0
1727,1727,Mrs Henderson Presents,2005,6.4,https://www.google.com/,M,0,1,1,0,0,0
1728,1728,Deconstructing Harry,1997,7.3,https://www.google.com/,M,0,1,1,0,0,0
1729,1729,Three to Tango,1999,5.4,https://www.google.com/,M,0,1,0,0,0,1
1730,1730,We're No Angels,1989,5.6,https://www.google.com/,M,0,1,1,1,0,0
1731,1731,Everyone Says I Love You,1996,6.5,https://www.google.com/,M,0,1,0,0,1,1
1732,1732,Death Sentence,2007,6.5,https://www.google.com/,M,1,0,1,1,0,0
1733,1733,Everybody's Fine,2009,6.5,http://www.everybodysfinemovie.com/,M,0,0,1,0,0,0
1734,1734,Superbabies: Baby Geniuses 2,2004,1.9,http://www.sonypictures.com/movies/superbabiesbabygeniuses2/index.html,M,0,1,0,0,0,0
1735,1735,The Man,2005,5.4,https://www.google.com/,M,1,1,0,1,0,0
1736,1736,Code Name: The Cleaner,2007,4.7,https://www.google.com/,M,1,1,0,1,0,0
1737,1737,Connie and Carla,2004,6.4,https://www.google.com/,M,0,1,0,0,0,0
1738,1738,Sweet Charity,1969,6.5,https://www.google.com/,M,0,1,1,0,1,1
1739,1739,Doogal,2006,3.2,http://www.doogalmovie.com/,M,0,0,0,0,0,0
1740,1740,Battle of the Year,2013,5.9,https://www.google.com/,M,0,0,1,0,1,0
1741,1741,An American Carol,2008,4.1,http://www.americancarol.com/,M,0,1,1,0,0,0
1742,1742,Machete Kills,2013,5.3,https://www.google.com/,M,1,0,0,1,0,0
1743,1743,Willard,2003,5.8,https://www.google.com/,M,0,0,0,1,0,0
1744,1744,Strange Wilderness,2008,4.7,https://www.google.com/,M,0,1,0,0,0,0
1745,1745,Topsy-Turvy,1999,6.7,https://www.google.com/,M,0,1,1,0,1,0
1746,1746,Little Boy,2015,7,http://www.littleboymovie.com/,M,0,1,1,0,1,0
1747,1747,A Dangerous Method,2011,6.2,http://www.sonyclassics.com/adangerousmethod/,M,1,0,1,0,0,0
1748,1748,A Scanner Darkly,2006,6.8,http://www.warnerbros.com/movies/home-entertainment/scanner-darkly-a/d7c290af-c285-41c4-a4d6-efb3a86b3893.html,M,1,1,1,0,0,0
1749,1749,Chasing Mavericks,2012,7,https://www.google.com/,M,0,0,1,0,0,0
1750,1750,Alone in the Dark,2005,3.1,https://www.google.com/,M,1,0,1,1,0,0
1751,1751,Bandslam,2009,5.4,http://bandslam-movie.com/,M,0,1,1,0,1,0
1752,1752,Birth,2004,5.9,https://www.google.com/,M,1,0,1,1,0,0
1753,1753,A Most Violent Year,2014,6.5,http://amostviolentyear.com/,M,1,0,1,1,0,0
1754,1754,Passchendaele,2008,6.3,http://www.passchendaelethemovie.com,M,0,0,1,0,1,1
1755,1755,Flash of Genius,2008,6.3,http://flashofgenius.net/,M,0,0,1,0,0,0
1756,1756,I'm Not There.,2007,6.6,http://www.imnotthere-movie.com/,M,0,0,1,0,1,0
1757,1757,The Cold Light of Day,2012,4.8,https://www.google.com/,M,1,0,0,0,0,0
1758,1758,The Brothers Bloom,2008,6.8,http://www.brothersbloom.com/,M,1,1,1,0,0,1
1759,1759,"Synecdoche, New York",2008,7.4,http://www.sonyclassics.com/synecdocheny,M,0,0,1,0,0,0
1760,1760,Princess Mononoke,1997,8.2,https://www.google.com/,M,1,1,1,0,0,0
1761,1761,Bon voyage,2003,5.7,https://www.google.com/,M,0,1,1,0,0,0
1762,1762,Can't Stop the Music,1980,4.9,https://www.google.com/,M,0,1,0,0,1,0
1763,1763,The Proposition,2005,7.1,https://www.google.com/,M,1,0,1,1,0,0
1764,1764,My All American,2015,6.8,http://www.myallamerican.com/,M,0,0,1,0,0,0
1765,1765,Marci X,2003,3.3,https://www.google.com/,M,0,1,0,0,0,0
1766,1766,Equilibrium,2002,6.9,https://www.google.com/,M,1,0,1,0,0,0
1767,1767,The Children of Huang Shi,2008,6.5,http://www.childrenofhuangshi.com/,M,0,0,1,0,1,0
1768,1768,The Yards,2000,6,https://www.miramax.com/movie/the-yards,M,1,0,1,1,0,0
1769,1769,The Oogieloves in the Big Balloon Adventure,2012,2.2,https://www.google.com/,M,0,0,0,0,0,0
1770,1770,By the Sea,2015,5.4,https://www.google.com/,M,0,0,1,0,0,1
1771,1771,Steamboy,2004,6.4,https://www.google.com/,M,0,1,1,0,0,0
1772,1772,The Game of Their Lives,2005,5.8,https://www.google.com/,M,0,0,1,0,0,0
1773,1773,Rapa Nui,1994,6.2,https://www.google.com/,M,1,0,0,0,0,0
1774,1774,CJ7,2008,6.1,https://www.google.com/,M,0,1,1,0,0,0
1775,1775,The Visitors II: The Corridors of Time,1998,5.8,https://www.google.com/,M,0,1,1,0,0,0
1776,1776,Dylan Dog: Dead of Night,2011,4.5,http://dylandogdeadofnight.com/,M,1,1,1,1,0,0
1777,1777,People I Know,2002,5.5,https://www.google.com/,M,1,0,1,0,0,0
1778,1778,The Tempest,2010,6,http://www.tempest-themovie.com/,M,0,0,1,0,0,0
1779,1779,Three Kingdoms: Resurrection of the Dragon,2008,6.6,https://www.google.com/,M,1,0,1,0,1,0
1780,1780,Butterfly on a Wheel,2007,6.3,https://www.google.com/,M,1,0,1,1,0,0
1781,1781,Zambezia,2012,5.3,http://zambeziamovie.com/,M,1,1,0,0,0,0
1782,1782,Ramanujan,2014,5,https://www.google.com/,M,0,0,1,0,1,0
1783,1783,Dwegons,2014,0.5,http://www.dwegons.com/,M,0,1,0,0,0,0
1784,1784,Survivor,2015,5.4,http://survivormovie.com/,M,1,0,0,0,0,0
1785,1785,The Frozen Ground,2013,6.1,https://www.google.com/,M,1,0,0,1,0,0
1786,1786,The Painted Veil,2006,7.1,https://www.google.com/,M,0,0,1,0,0,1
1787,1787,The Baader Meinhof Complex,2008,7.1,http://www.bmk.film.de/,M,1,0,1,1,1,0
1788,1788,Dances with Wolves,1990,7.6,https://www.google.com/,M,1,0,1,0,0,0
1789,1789,Bad Teacher,2011,5.4,http://www.areyouabadteacher.com/,M,0,1,0,0,0,0
1790,1790,Sea of Love,1989,6.7,https://www.google.com/,M,0,0,1,1,0,0
1791,1791,A Cinderella Story,2004,6.1,http://www2.warnerbros.com/acinderellastory/index.html,M,0,1,0,0,0,0
1792,1792,Scream,1996,7,https://www.google.com/,M,0,0,0,1,0,0
1793,1793,Thir13en Ghosts,2001,5.4,https://www.google.com/,M,1,0,0,1,0,0
1794,1794,The Shining,1980,8.1,https://www.google.com/,M,1,0,0,1,0,0
1795,1795,Back to the Future,1985,8,http://www.backtothefuture.com/movies/backtothefuture1,M,1,1,1,0,0,0
1796,1796,House on Haunted Hill,1999,5.5,https://www.google.com/,M,1,0,0,1,0,0
1797,1797,I Can Do Bad All By Myself,2009,6,https://www.google.com/,M,0,1,1,0,0,0
1798,1798,Fight Valley,2016,3.9,http://www.fightvalley.com/,M,1,0,1,0,0,0
1799,1799,The Switch,2010,5.9,http://theswitch-movie.com/,M,0,1,1,0,0,1
1800,1800,Just Married,2003,5.3,https://www.google.com/,M,0,1,0,0,0,0
1801,1801,The Devil's Double,2011,6.5,https://www.google.com/,M,1,0,1,1,1,0
1802,1802,Thomas and the Magic Railroad,2000,4.6,https://www.google.com/,M,0,1,1,0,0,0
1803,1803,The Crazies,2010,6.2,https://www.google.com/,M,1,0,0,1,0,0
1804,1804,Spirited Away,2001,8.3,http://movies.disney.com/spirited-away,M,1,1,1,0,0,0
1805,1805,Firestorm,2013,5.9,https://www.google.com/,M,1,0,0,1,0,0
1806,1806,The Bounty,1984,6.5,https://www.google.com/,M,1,0,1,0,1,0
1807,1807,The Book Thief,2013,7.4,http://www.thebookthief.com/,M,0,0,1,0,0,0
1808,1808,Sex Drive,2008,6,http://www.sexdrivethemovie.com/,M,1,1,0,0,0,1
1809,1809,Leap Year,2010,6.4,http://www.leapyearfilm.net,M,0,1,0,0,0,1
1810,1810,The Fall of the Roman Empire,2064,6,https://www.google.com/,M,0,0,1,0,1,0
1811,1811,Won't Back Down,2012,5.8,https://www.google.com/,M,0,0,1,0,0,0
1812,1812,The Nutcracker,1993,5.6,https://www.google.com/,M,0,0,1,0,1,0
1813,1813,Kansas City,1996,6.1,https://www.google.com/,M,1,0,1,1,1,0
1814,1814,The Amityville Horror,2005,6,https://www.google.com/,M,1,0,1,1,0,0
1815,1815,Adaptation.,2002,7.3,http://www.sonypictures.com/homevideo/adaptation/index.html,M,0,1,1,1,0,0
1816,1816,Land of the Dead,2005,6,https://www.google.com/,M,0,0,0,1,0,0
1817,1817,Out of Inferno,2013,5.8,https://www.google.com/,M,1,0,0,0,0,0
1818,1818,Fear and Loathing in Las Vegas,1998,7.2,https://www.google.com/,M,1,1,1,0,0,0
1819,1819,The Invention of Lying,2009,6,http://the-invention-of-lying.warnerbros.com/,M,0,1,1,0,0,1
1820,1820,The Mask,1994,6.6,https://www.google.com/,M,0,1,1,1,0,1
1821,1821,Big,1988,6.9,https://www.google.com/,M,0,1,1,0,0,1
1822,1822,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,2006,6.5,http://www.boratmovie.com/,M,0,1,0,0,0,0
1823,1823,Legally Blonde,2001,6.1,https://www.google.com/,M,0,1,0,0,0,0
1824,1824,Star Trek III: The Search for Spock,1984,6.4,https://www.google.com/,M,1,0,1,0,0,0
1825,1825,The Exorcism of Emily Rose,2005,6.3,https://www.google.com/,M,1,0,1,1,0,0
1826,1826,Deuce Bigalow: Male Gigolo,1999,5.5,https://www.google.com/,M,0,1,0,0,0,0
1827,1827,Left Behind,2014,3.7,http://www.leftbehindmovie.com/,M,1,0,1,0,0,0
1828,1828,The Family Stone,2005,6.2,https://www.google.com/,M,0,1,1,0,0,1
1829,1829,Barbershop 2:  Back in Business,2004,5.6,https://www.google.com/,M,0,1,1,0,0,0
1830,1830,Bad Santa,2003,6.5,http://www.miramax.com/movie/bad-santa,M,0,1,1,1,0,0
1831,1831,Austin Powers: International Man of Mystery,1997,6.5,https://www.google.com/,M,0,1,1,1,0,0
1832,1832,Predator,1987,7.3,https://www.google.com/,M,1,0,1,0,0,0
1833,1833,Amadeus,1984,7.8,https://www.google.com/,M,0,0,1,0,1,0
1834,1834,Prom Night,2008,4.8,http://www.sonypictures.com/movies/promnight/,M,0,0,0,1,0,0
1835,1835,Mean Girls,2004,6.9,http://www.meangirls.com/,M,0,1,0,0,0,0
1836,1836,Under the Tuscan Sun,2003,6.4,https://www.google.com/,M,0,1,1,0,0,1
1837,1837,Gosford Park,2001,6.8,https://www.google.com/,M,1,0,1,1,0,0
1838,1838,Peggy Sue Got Married,1986,5.9,https://www.google.com/,M,0,1,1,0,0,1
1839,1839,Birdman,2014,7.4,https://www.google.com/,M,0,1,1,0,0,0
1840,1840,United 93,2006,6.9,https://www.google.com/,M,1,0,1,1,1,0
1841,1841,Honey,2003,6,https://www.google.com/,M,0,0,0,0,1,1
1842,1842,Spy Hard,1996,4.9,https://www.google.com/,M,1,1,0,0,0,0
1843,1843,The Fog,1980,6.4,http://www.theofficialjohncarpenter.com/the-fog/,M,0,0,0,1,0,0
1844,1844,Soul Surfer,2011,6.9,http://www.soulsurferthemovie.com/,M,1,0,1,0,0,0
1845,1845,Catch-22,1970,6.7,https://www.google.com/,M,0,1,1,0,1,0
1846,1846,Observe and Report,2009,5.6,https://www.google.com/,M,0,1,1,1,0,0
1847,1847,Conan the Destroyer,1984,5.8,https://www.google.com/,M,1,0,1,0,0,0
1848,1848,Raging Bull,1980,7.7,https://www.google.com/,M,0,0,1,0,0,0
1849,1849,Love Happens,2009,5.6,http://www.lovehappensmovie.com,M,0,0,1,0,0,1
1850,1850,Young Sherlock Holmes,1985,6.7,https://www.google.com/,M,1,0,1,1,0,0
1851,1851,Fame,2009,5.5,https://www.google.com/,M,0,1,1,0,1,1
1852,1852,Small Time Crooks,2000,6.4,https://www.google.com/,M,1,1,0,1,0,0
1853,1853,Center Stage,2000,6.8,https://www.google.com/,M,0,0,1,0,1,0
1854,1854,Love the Coopers,2015,5.4,http://www.cbsfilms.com/love-the-coopers/,M,0,1,0,0,0,0
1855,1855,Catch That Kid,2004,4.9,https://www.google.com/,M,1,0,0,0,0,0
1856,1856,Life as a House,2001,7.2,https://www.google.com/,M,0,0,1,0,0,0
1857,1857,"I Love You, Beth Cooper",2009,5.1,http://www.iloveyoubethcoopermovie.com/,M,0,1,0,0,0,1
1858,1858,Youth in Revolt,2009,5.9,http://youthinrevolt-themovie.com/,M,0,1,1,0,0,1
1859,1859,The Legend of the Lone Ranger,1981,3.7,https://www.google.com/,M,1,0,0,0,0,1
1860,1860,The Tailor of Panama,2001,6.2,https://www.google.com/,M,1,0,1,0,0,0
1861,1861,Blow Out,1981,7.3,https://www.google.com/,M,1,0,1,1,0,0
1862,1862,Getaway,2013,4.9,http://www.getawaymovie.com/,M,1,0,0,1,0,0
1863,1863,The Ice Storm,1997,6.9,https://www.google.com/,M,0,0,1,0,0,0
1864,1864,And So It Goes,2014,5.7,https://www.google.com/,M,0,1,1,0,0,1
1865,1865,Troop Beverly Hills,1989,5.6,https://www.google.com/,M,1,1,0,0,0,0
1866,1866,Being Julia,2004,6.4,https://www.google.com/,M,0,1,1,0,0,1
1867,1867,Nine 1/2 Weeks,1986,5.8,https://www.google.com/,M,0,0,1,0,0,1
1868,1868,Dragonslayer,1981,6.5,https://www.google.com/,M,0,0,1,0,0,0
1869,1869,The Last Station,2009,6.7,http://www.sonyclassics.com/thelaststation/,M,0,0,1,0,0,1
1870,1870,Ed Wood,1994,7.3,https://www.google.com/,M,0,1,1,0,1,0
1871,1871,Labor Day,2013,6.7,https://www.google.com/,M,0,0,1,0,0,0
1872,1872,Mongol: The Rise of Genghis Khan,2007,6.5,https://www.google.com/,M,0,0,0,0,1,0
1873,1873,RockNRolla,2008,6.9,http://rocknrolla.warnerbros.com/,M,1,0,0,1,0,0
1874,1874,Megaforce,1982,3.5,https://www.google.com/,M,1,0,1,0,0,0
1875,1875,Hamlet,1996,7.3,https://www.google.com/,M,0,0,1,0,0,0
1876,1876,Mao's Last Dancer,2009,6.8,http://www.maoslastdancermovie.com/,M,0,0,1,0,0,1
1877,1877,Anything Else,2003,6.2,https://www.google.com/,M,0,1,0,0,0,1
1878,1878,The Railway Man,2013,6.7,https://www.google.com/,M,0,0,1,0,1,0
1879,1879,The White Ribbon,2009,7.2,http://www.sonyclassics.com/thewhiteribbon/,M,0,0,1,1,0,0
1880,1880,Restoration,2016,5.3,https://www.google.com/,M,0,0,0,1,0,0
1881,1881,The Wraith,1986,5.9,https://www.google.com/,M,1,0,1,1,0,1
1882,1882,Salton Sea,2002,7,https://www.google.com/,M,1,0,1,1,0,0
1883,1883,Metallica: Through the Never,2013,6.7,https://www.google.com/,M,0,0,0,0,1,0
1884,1884,The Informers,2008,4.4,http://www.theinformers.com/,M,0,0,1,0,0,0
1885,1885,Carlos,2010,6.7,https://www.google.com/,M,1,0,1,1,1,0
1886,1886,I Come with the Rain,2009,5.6,https://www.google.com/,M,1,0,1,0,0,0
1887,1887,One Man's Hero,1999,9.3,https://www.google.com/,M,1,0,1,0,1,0
1888,1888,Day of the Dead,1985,6.9,https://www.google.com/,M,0,0,1,1,0,0
1889,1889,I Am Wrath,2016,4.5,https://www.google.com/,M,1,0,1,1,0,0
1890,1890,Renaissance,2006,6.7,https://www.google.com/,M,1,1,1,0,0,0
1891,1891,Red Sonja,1985,5,https://www.google.com/,M,1,0,1,0,0,0
1892,1892,Red Lights,2012,6,https://www.google.com/,M,1,0,0,0,0,0
1893,1893,Madea Goes to Jail,2009,6.4,http://www.madeagoestojailmovie.com/,M,0,1,1,1,0,0
1894,1894,Wolves,2014,5.7,https://www.google.com/,M,1,0,0,1,0,0
1895,1895,Hoodwinked!,2005,5.9,http://www.hoodwinkedthemovie.com,M,0,1,0,0,0,0
1896,1896,Hotel Rwanda,2004,7.5,http://www.metrofilms.com/hotelrwanda/,M,0,0,1,0,1,0
1897,1897,Hitman,2007,5.9,http://www.hitmanmovie.com/,M,1,0,1,1,0,0
1898,1898,Black Nativity,2013,5.8,http://www.foxsearchlight.com/blacknativity/,M,0,0,1,0,1,0
1899,1899,The Prince,2014,4.6,https://www.google.com/,M,1,0,0,0,0,0
1900,1900,City of Ghosts,2002,5.4,https://www.google.com/,M,1,0,0,0,0,0
1901,1901,The Others,2001,7.4,https://www.google.com/,M,1,0,1,1,0,0
1902,1902,Aliens,1986,7.7,https://www.google.com/,M,1,0,1,1,0,0
1903,1903,My Fair Lady,2064,7.4,https://www.google.com/,M,0,0,1,0,1,1
1904,1904,I Know What You Did Last Summer,1997,5.6,https://www.google.com/,M,1,0,0,1,0,0
1905,1905,Sideways,2004,6.9,http://www.foxsearchlight.com/sideways/,M,0,1,1,0,0,1
1906,1906,Beerfest,2006,5.8,https://www.google.com/,M,0,1,0,0,0,0
1907,1907,Halloween,1978,7.4,http://www.theofficialjohncarpenter.com/halloween/,M,1,0,0,1,0,0
1908,1908,Good Boy!,2003,4.7,http://www.goodboy.com/,M,0,1,1,0,0,0
1909,1909,The Best Man Holiday,2013,6.7,https://www.google.com/,M,0,1,0,0,0,0
1910,1910,Smokin' Aces,2006,6.4,http://www.smokinaces.net/,M,1,1,0,1,0,0
1911,1911,Saw: The Final Chapter,2010,5.8,http://www.saw3dmovie.com,M,0,0,0,1,0,0
1912,1912,40 Days and 40 Nights,2002,5.2,https://www.google.com/,M,0,1,0,0,0,1
1913,1913,A Night at the Roxbury,1998,5.9,https://www.google.com/,M,0,1,0,0,0,0
1914,1914,Beastly,2011,6,http://www.beastlythemovie.com/,M,0,0,1,0,0,1
1915,1915,Dickie Roberts: Former Child Star,2003,5.1,https://www.google.com/,M,0,1,0,0,0,0
1916,1916,"McFarland, USA",2015,7.4,https://www.google.com/,M,0,0,1,0,0,0
1917,1917,Lottery Ticket,2010,5.6,https://www.google.com/,M,0,1,0,0,0,0
1918,1918,ATL,2006,6,https://www.google.com/,M,0,0,1,0,0,0
1919,1919,Summer Catch,2001,4.8,https://www.google.com/,M,0,1,1,0,0,1
1920,1920,A Simple Plan,1998,6.9,https://www.google.com/,M,1,0,1,1,0,0
1921,1921,They,2002,4.6,https://www.google.com/,M,1,0,0,1,0,0
1922,1922,Larry the Cable Guy: Health Inspector,2006,3.3,https://www.google.com/,M,0,1,0,0,0,0
1923,1923,The Adventures of Elmo in Grouchland,1999,6.3,https://www.google.com/,M,0,0,0,0,0,0
1924,1924,Brooklyn's Finest,2009,6.2,https://www.google.com/,M,1,0,1,1,0,0
1925,1925,55 Days at Peking,2063,6.3,https://www.google.com/,M,1,0,1,0,1,0
1926,1926,My Life in Ruins,2009,5.6,http://www.foxsearchlight.com/mylifeinruins/,M,0,1,0,0,0,1
1927,1927,American Dreamz,2006,4.9,https://www.google.com/,M,0,1,1,0,0,0
1928,1928,Superman IV: The Quest for Peace,1987,4.1,https://www.google.com/,M,1,0,1,0,0,0
1929,1929,How She Move,2008,3,https://www.google.com/,M,0,0,1,0,0,0
1930,1930,Running Scared,2006,7,https://www.warnerbros.com/running-scared,M,1,0,1,1,0,0
1931,1931,Bobby Jones: Stroke of Genius,2004,5.5,https://www.google.com/,M,0,0,1,0,0,0
1932,1932,Shanghai Surprise,1986,2.9,https://www.google.com/,M,1,0,0,0,0,0
1933,1933,Roar,1981,5.6,http://www.roarthemovie.com/,M,1,0,0,0,0,0
1934,1934,Veronica Guerin,2003,6.8,https://www.google.com/,M,1,0,1,1,0,0
1935,1935,Escobar: Paradise Lost,2014,6.1,https://www.google.com/,M,1,0,0,0,0,1
1936,1936,Southland Tales,2006,5.2,http://darko.com/film_southlandtales.html,M,1,1,1,0,0,0
1937,1937,Dragon Hunters,2008,6.5,https://www.google.com/,M,0,1,0,0,0,0
1938,1938,Damnation Alley,1977,5,https://www.google.com/,M,1,0,1,0,0,0
1939,1939,The Apparition,2012,4.5,http://theapparition.warnerbros.com,M,1,0,0,1,0,0
1940,1940,My Girl,1991,7,https://www.google.com/,M,0,1,1,0,0,0
1941,1941,Fur: An Imaginary Portrait of Diane Arbus,2006,5.8,http://www.furmovie.com/,M,0,0,1,1,0,1
1942,1942,Wall Street,1987,7,https://www.google.com/,M,0,0,1,1,0,0
1943,1943,Sense and Sensibility,1995,7.2,https://www.google.com/,M,0,0,1,0,0,1
1944,1944,Becoming Jane,2007,6.9,http://becomingjane-themovie.com/,M,0,0,1,0,0,1
1945,1945,Sydney White,2007,6,https://www.google.com/,M,0,1,0,0,0,0
1946,1946,House of Sand and Fog,2003,7,https://www.google.com/,M,0,0,1,0,0,0
1947,1947,Dead Poets Society,1989,8.1,https://www.google.com/,M,0,0,1,0,0,0
1948,1948,Dumb and Dumber,1994,6.5,https://www.google.com/,M,0,1,0,0,0,0
1949,1949,When Harry Met Sally...,1989,7.3,https://www.google.com/,M,0,1,1,0,0,1
1950,1950,The Verdict,1982,7.4,https://www.google.com/,M,0,0,1,0,0,0
1951,1951,Road Trip,2000,5.9,https://www.google.com/,M,1,1,0,0,0,0
1952,1952,Varsity Blues,1999,6,https://www.google.com/,M,0,1,1,0,0,1
1953,1953,The Artist,2011,7.3,http://www.warnerbros.fr/the-artist,M,0,1,1,0,0,1
1954,1954,The Unborn,2009,4.8,http://www.theunbornmovie.net/,M,1,0,0,1,0,0
1955,1955,The Texas Chainsaw Massacre: The Beginning,2006,5.9,https://www.google.com/,M,0,0,0,1,0,0
1956,1956,The Young Messiah,2016,6.4,https://www.google.com/,M,0,0,1,0,0,0
1957,1957,The Master of Disguise,2002,3.7,https://www.google.com/,M,0,1,0,0,0,0
1958,1958,See Spot Run,2001,4.8,https://www.google.com/,M,1,1,0,0,0,0
1959,1959,Baby Boy,2001,7.4,https://www.google.com/,M,0,0,1,1,0,1
1960,1960,The Roommate,2011,5.3,http://www.theroommate-movie.com/,M,1,0,1,1,0,0
1961,1961,Joe Dirt,2001,5.5,https://www.google.com/,M,1,1,1,1,0,1
1962,1962,Double Impact,1991,5.3,https://www.google.com/,M,1,0,1,1,0,0
1963,1963,The Women,2008,4.6,http://thewomen.warnerbros.com/index.html,M,0,1,1,0,0,1
1964,1964,Arn: The Knight Templar,2007,6.4,https://www.google.com/,M,1,0,1,0,0,1
1965,1965,Boys and Girls,2000,5.4,https://www.google.com/,M,0,1,1,0,0,1
1966,1966,White Oleander,2002,7.2,https://www.google.com/,M,0,0,1,0,0,0
1967,1967,Drowning Mona,2000,5.4,https://www.google.com/,M,0,1,0,1,0,0
1968,1968,Radio Days,1987,7,https://www.google.com/,M,0,1,1,0,0,0
1969,1969,How to Deal,2003,5.7,https://www.google.com/,M,0,1,1,0,0,1
1970,1970,My Stepmother is an Alien,1988,5.3,https://www.google.com/,M,0,1,1,0,0,0
1971,1971,Philadelphia,1993,7.6,https://www.google.com/,M,0,0,1,0,0,0
1972,1972,The Thirteenth Floor,1999,6.8,https://www.google.com/,M,1,0,1,1,0,0
1973,1973,The Cookout,2004,4.6,https://www.google.com/,M,0,1,1,0,0,0
1974,1974,Meteor,1979,5.1,https://www.google.com/,M,1,0,1,0,0,0
1975,1975,Duets,2000,5.5,https://www.google.com/,M,0,1,1,0,1,0
1976,1976,Hollywood Ending,2002,6.4,https://www.google.com/,M,0,1,1,0,0,0
1977,1977,Detroit Rock City,1999,6.7,https://www.google.com/,M,0,1,0,0,1,0
1978,1978,Highlander,1986,6.8,https://www.google.com/,M,1,0,1,0,0,0
1979,1979,Things We Lost in the Fire,2007,6.7,http://www.thingswelostinthefiremovie.com/,M,0,0,1,0,0,0
1980,1980,Steel,1997,4.3,https://www.google.com/,M,1,0,1,0,0,0
1981,1981,The Immigrant,2013,6.2,http://theimmigrant-lefilm.com/,M,0,0,1,0,0,1
1982,1982,The White Countess,2005,6.9,https://www.google.com/,M,0,0,1,0,1,1
1983,1983,Soul Plane,2004,4.7,https://www.google.com/,M,0,1,0,0,0,1
1984,1984,Welcome to the Sticks,2008,6.8,http://www.bienvenuechezleschtis-lefilm.com/,M,0,1,0,0,0,0
1985,1985,Good,2008,6.3,https://www.google.com/,M,0,0,1,0,0,0
1986,1986,Enter the Void,2009,7.2,http://www.ifcfilms.com/films/enter-the-void,M,0,0,1,0,0,0
1987,1987,Vamps,2012,4.8,https://www.google.com/,M,0,1,0,1,0,1
1988,1988,Zulu,2013,6.7,https://www.google.com/,M,1,0,1,1,0,0
1989,1989,The Homesman,2014,6.4,https://www.google.com/,M,1,0,1,0,0,0
1990,1990,Juwanna Mann,2002,4.2,http://www.juwannamann.com/,M,0,1,1,0,0,0
1991,1991,Ararat,2002,5.7,https://www.google.com/,M,0,0,1,0,1,0
1992,1992,Madison,2001,5.3,https://www.google.com/,M,1,0,1,0,0,0
1993,1993,Slow Burn,2005,5.5,https://www.google.com/,M,1,0,1,1,0,0
1994,1994,Wasabi,2001,6.2,https://www.google.com/,M,1,1,1,0,0,0
1995,1995,Beverly Hills Cop,1984,6.8,https://www.google.com/,M,1,1,0,1,0,0
1996,1996,Home Alone,1990,7.1,https://www.foxconnect.com/home-alone-4.html,M,0,1,0,0,0,0
1997,1997,Three Men and a Baby,1987,5.8,https://www.google.com/,M,0,1,1,0,0,0
1998,1998,Tootsie,1982,6.9,https://www.google.com/,M,0,1,0,0,0,1
1999,1999,Top Gun,1986,6.7,https://www.google.com/,M,1,0,0,0,1,1
2000,2000,"Crouching Tiger, Hidden Dragon",2000,7.2,https://www.google.com/,M,1,0,1,0,0,1
2001,2001,American Beauty,1999,7.9,http://www.dreamworks.com/ab/,M,0,0,1,0,0,0
2002,2002,Twins,1988,5.7,https://www.google.com/,M,0,1,0,0,0,0
2003,2003,The Yellow Handkerchief,2008,6.4,http://www.theyellowhandkerchief.com/,M,0,0,1,0,0,1
2004,2004,The Color Purple,1985,7.7,https://www.google.com/,M,0,0,1,0,0,0
2005,2005,Tidal Wave,2009,6.5,https://www.google.com/,M,1,0,1,0,0,0
2006,2006,Private Benjamin,1980,6,https://www.google.com/,M,0,1,0,0,0,0
2007,2007,Coal Miner's Daughter,1980,7.2,https://www.google.com/,M,0,0,1,0,1,0
2008,2008,National Lampoon's Vacation,1983,7.1,https://www.google.com/,M,1,1,0,0,0,1
2009,2009,Bad Grandpa,2013,6,https://www.google.com/,M,0,1,0,0,0,0
2010,2010,The Queen,2006,6.8,http://www.thequeenmovie.co.uk/,M,0,0,1,0,0,0
